Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2387.0,316.0,19.0,268.0,109.0,1142.0,168.0,221.0,192.0,1082.0,4,10,6
2213.0,25.0,35.0,182.0,32.0,785.0,181.0,144.0,78.0,674.0,4,10,6
2885.0,121.0,18.0,67.0,12.0,671.0,247.0,223.0,97.0,1746.0,3,33,2
3293.0,95.0,13.0,418.0,69.0,1209.0,240.0,220.0,108.0,2230.0,1,40,1
3071.0,45.0,9.0,255.0,16.0,2638.0,223.0,220.0,131.0,2836.0,3,32,2
3085.0,267.0,9.0,0.0,0.0,162.0,198.0,244.0,185.0,2128.0,2,23,1
2968.0,207.0,14.0,150.0,16.0,5487.0,210.0,252.0,175.0,2574.0,1,23,1
2978.0,306.0,2.0,180.0,16.0,800.0,213.0,238.0,162.0,256.0,3,32,2
2940.0,305.0,9.0,108.0,24.0,4368.0,195.0,235.0,181.0,4203.0,1,29,2
3077.0,108.0,11.0,85.0,16.0,1550.0,239.0,227.0,118.0,2505.0,1,29,2
3375.0,2.0,5.0,300.0,26.0,1824.0,212.0,229.0,155.0,5025.0,2,39,1
2231.0,47.0,28.0,85.0,34.0,1561.0,217.0,168.0,69.0,849.0,4,10,3
2312.0,52.0,10.0,324.0,149.0,1398.0,226.0,218.0,125.0,953.0,4,6,4
3136.0,60.0,15.0,376.0,82.0,604.0,231.0,207.0,104.0,616.0,3,31,1
3403.0,51.0,7.0,631.0,-57.0,815.0,224.0,225.0,137.0,532.0,2,38,7
3286.0,94.0,15.0,330.0,72.0,390.0,242.0,216.0,99.0,644.0,2,24,2
2742.0,329.0,22.0,30.0,14.0,3368.0,162.0,209.0,183.0,1530.0,1,16,1
3194.0,56.0,3.0,255.0,16.0,5494.0,222.0,232.0,146.0,2885.0,1,23,2
3240.0,176.0,3.0,258.0,26.0,4805.0,221.0,241.0,156.0,633.0,1,22,1
3182.0,168.0,15.0,95.0,7.0,1608.0,231.0,245.0,141.0,1667.0,2,23,1
2932.0,150.0,16.0,95.0,19.0,4500.0,239.0,238.0,124.0,2649.0,1,30,2
2350.0,30.0,27.0,228.0,83.0,330.0,201.0,172.0,94.0,1034.0,4,10,2
3305.0,67.0,9.0,509.0,99.0,390.0,229.0,222.0,125.0,313.0,2,38,2
3024.0,191.0,9.0,828.0,111.0,5890.0,220.0,247.0,161.0,3628.0,1,29,2
2013.0,356.0,17.0,0.0,0.0,258.0,191.0,207.0,153.0,495.0,4,10,6
3281.0,135.0,7.0,228.0,-9.0,1543.0,232.0,237.0,137.0,3284.0,2,38,2
2957.0,104.0,23.0,95.0,31.0,1595.0,251.0,205.0,70.0,1550.0,3,13,2
3068.0,248.0,5.0,180.0,12.0,2848.0,209.0,244.0,173.0,553.0,3,23,1
2751.0,354.0,10.0,350.0,140.0,1747.0,204.0,223.0,157.0,2460.0,3,10,6
2877.0,56.0,9.0,228.0,8.0,3566.0,226.0,222.0,130.0,3331.0,1,12,2
3038.0,42.0,6.0,60.0,8.0,3115.0,221.0,227.0,142.0,1415.0,1,29,1
2902.0,306.0,6.0,212.0,50.0,3375.0,203.0,237.0,173.0,2623.0,1,12,2
2462.0,190.0,5.0,0.0,0.0,832.0,220.0,244.0,159.0,870.0,3,4,3
3269.0,331.0,2.0,0.0,0.0,4099.0,213.0,236.0,160.0,882.0,1,38,1
2744.0,176.0,6.0,0.0,0.0,1855.0,224.0,243.0,154.0,858.0,1,12,2
3134.0,10.0,23.0,408.0,108.0,990.0,188.0,187.0,129.0,1452.0,3,24,1
2425.0,259.0,19.0,268.0,6.0,95.0,172.0,247.0,211.0,421.0,4,10,3
2610.0,102.0,15.0,395.0,99.0,693.0,244.0,219.0,99.0,940.0,4,11,2
2960.0,266.0,8.0,124.0,16.0,60.0,201.0,243.0,182.0,1112.0,3,20,2
3319.0,61.0,16.0,331.0,90.0,636.0,232.0,204.0,100.0,895.0,2,24,2
3032.0,153.0,20.0,192.0,32.0,524.0,240.0,236.0,116.0,1579.0,3,22,2
2733.0,32.0,9.0,351.0,62.0,2363.0,218.0,221.0,138.0,2058.0,3,32,2
3230.0,68.0,9.0,693.0,61.0,1485.0,229.0,223.0,126.0,2460.0,2,33,2
3191.0,16.0,8.0,30.0,3.0,4343.0,214.0,224.0,147.0,1634.0,1,23,1
2939.0,330.0,13.0,30.0,-1.0,3947.0,189.0,224.0,174.0,2505.0,1,29,2
2907.0,38.0,10.0,470.0,65.0,2648.0,220.0,217.0,131.0,1176.0,3,31,1
2832.0,132.0,12.0,85.0,13.0,2081.0,239.0,234.0,122.0,1206.0,3,10,2
3175.0,101.0,4.0,323.0,43.0,6495.0,226.0,234.0,144.0,1849.0,1,29,2
3248.0,177.0,16.0,300.0,103.0,484.0,226.0,247.0,148.0,2632.0,2,32,1
2572.0,88.0,8.0,268.0,46.0,797.0,232.0,227.0,128.0,3561.0,1,29,2
3181.0,31.0,13.0,589.0,140.0,2173.0,216.0,210.0,128.0,2223.0,3,33,2
3202.0,30.0,17.0,283.0,65.0,1091.0,213.0,202.0,120.0,5073.0,2,22,1
2311.0,21.0,23.0,42.0,5.0,760.0,198.0,185.0,115.0,573.0,4,10,3
2962.0,18.0,2.0,560.0,17.0,4242.0,217.0,234.0,154.0,5577.0,1,12,2
3372.0,68.0,25.0,150.0,32.0,2989.0,236.0,183.0,64.0,2030.0,1,39,7
2109.0,342.0,28.0,134.0,65.0,443.0,152.0,187.0,166.0,684.0,4,10,6
3202.0,306.0,16.0,30.0,7.0,3041.0,174.0,229.0,195.0,2352.0,1,29,1
3046.0,306.0,18.0,594.0,271.0,845.0,167.0,227.0,199.0,1445.0,3,33,2
3098.0,125.0,13.0,283.0,85.0,2137.0,241.0,230.0,116.0,3632.0,1,29,1
2285.0,15.0,25.0,90.0,71.0,1230.0,189.0,180.0,119.0,458.0,4,10,3
3144.0,341.0,12.0,366.0,0.0,313.0,194.0,222.0,166.0,2037.0,2,33,1
2098.0,78.0,39.0,212.0,141.0,255.0,236.0,140.0,0.0,108.0,4,1,3
2883.0,71.0,17.0,365.0,-44.0,511.0,236.0,205.0,95.0,1850.0,1,29,2
3274.0,122.0,9.0,60.0,3.0,1338.0,236.0,233.0,128.0,3271.0,2,23,2
3151.0,121.0,7.0,404.0,25.0,424.0,232.0,234.0,135.0,5670.0,2,23,1
2686.0,76.0,10.0,297.0,35.0,488.0,233.0,220.0,118.0,1706.0,1,12,2
2478.0,273.0,16.0,120.0,43.0,277.0,175.0,243.0,206.0,120.0,4,10,2
3043.0,69.0,28.0,295.0,126.0,2341.0,236.0,173.0,50.0,2377.0,3,33,1
3047.0,290.0,11.0,446.0,88.0,674.0,189.0,239.0,190.0,722.0,2,22,2
3297.0,9.0,6.0,30.0,1.0,4250.0,214.0,228.0,152.0,3862.0,1,38,7
2898.0,275.0,8.0,212.0,43.0,1050.0,198.0,242.0,184.0,1983.0,3,32,1
2458.0,321.0,20.0,85.0,26.0,722.0,166.0,217.0,189.0,1742.0,3,10,2
2352.0,316.0,28.0,175.0,22.0,618.0,133.0,203.0,203.0,524.0,4,10,3
3060.0,136.0,16.0,335.0,-6.0,1560.0,243.0,232.0,112.0,1291.0,1,29,1
3185.0,179.0,12.0,335.0,26.0,1952.0,225.0,247.0,153.0,1947.0,3,33,1
2938.0,1.0,11.0,30.0,3.0,2120.0,204.0,219.0,152.0,774.0,1,20,1
3336.0,23.0,13.0,516.0,-21.0,1337.0,212.0,211.0,134.0,1786.0,2,38,1
3322.0,133.0,22.0,566.0,147.0,1588.0,249.0,222.0,89.0,1132.0,2,33,1
3419.0,54.0,7.0,474.0,90.0,1252.0,224.0,225.0,136.0,3855.0,2,35,1
2228.0,340.0,12.0,242.0,92.0,518.0,195.0,223.0,166.0,268.0,4,10,2
3316.0,329.0,6.0,830.0,69.0,850.0,207.0,233.0,165.0,1048.0,2,23,1
3222.0,319.0,19.0,212.0,33.0,1237.0,167.0,219.0,190.0,865.0,2,32,1
2307.0,90.0,26.0,551.0,13.0,1410.0,249.0,188.0,51.0,953.0,4,2,4
2230.0,314.0,29.0,210.0,108.0,1050.0,131.0,203.0,206.0,1194.0,4,10,3
2996.0,222.0,24.0,331.0,-25.0,1154.0,182.0,254.0,199.0,433.0,3,33,2
3250.0,80.0,12.0,201.0,29.0,3749.0,236.0,219.0,113.0,3371.0,1,29,1
3367.0,121.0,18.0,732.0,157.0,633.0,247.0,223.0,97.0,67.0,2,38,7
3354.0,319.0,13.0,150.0,19.0,3396.0,186.0,227.0,181.0,2184.0,3,38,1
3377.0,60.0,14.0,765.0,177.0,618.0,230.0,211.0,110.0,258.0,2,38,7
3085.0,157.0,23.0,295.0,91.0,480.0,238.0,236.0,114.0,1651.0,3,22,2
2888.0,142.0,6.0,42.0,1.0,870.0,229.0,239.0,143.0,2379.0,3,17,2
2363.0,45.0,22.0,201.0,93.0,745.0,220.0,185.0,90.0,902.0,4,10,6
3195.0,86.0,10.0,234.0,20.0,4791.0,235.0,223.0,119.0,1442.0,1,29,1
2695.0,123.0,11.0,90.0,-1.0,1184.0,239.0,232.0,122.0,2045.0,1,12,2
2523.0,144.0,17.0,60.0,9.0,1405.0,242.0,234.0,115.0,1299.0,3,4,3
2330.0,314.0,28.0,42.0,22.0,845.0,135.0,205.0,204.0,819.0,4,10,6
2892.0,72.0,9.0,323.0,49.0,2099.0,231.0,222.0,123.0,2389.0,1,29,2
2286.0,319.0,29.0,124.0,76.0,900.0,134.0,200.0,200.0,659.0,4,10,6
2999.0,245.0,21.0,0.0,0.0,2389.0,174.0,251.0,211.0,1655.0,3,23,2
2949.0,146.0,7.0,134.0,13.0,3717.0,230.0,239.0,142.0,6145.0,1,29,2
2434.0,355.0,29.0,150.0,78.0,618.0,160.0,176.0,144.0,819.0,3,10,6
3044.0,346.0,10.0,551.0,53.0,5643.0,201.0,225.0,162.0,5273.0,1,12,1
3448.0,302.0,14.0,384.0,90.0,810.0,181.0,233.0,192.0,1236.0,2,40,1
2600.0,152.0,10.0,150.0,13.0,853.0,233.0,240.0,137.0,2236.0,1,30,2
2600.0,113.0,12.0,218.0,36.0,255.0,240.0,228.0,116.0,1107.0,1,12,2
2901.0,92.0,23.0,361.0,229.0,1248.0,249.0,197.0,64.0,850.0,3,32,5
2308.0,322.0,35.0,192.0,88.0,664.0,114.0,183.0,197.0,1765.0,4,10,3
3120.0,137.0,12.0,162.0,-35.0,4612.0,239.0,235.0,124.0,1154.0,1,30,1
3370.0,214.0,16.0,658.0,223.0,1337.0,203.0,254.0,183.0,4168.0,2,33,1
3184.0,355.0,6.0,162.0,42.0,607.0,211.0,230.0,157.0,2101.0,2,23,2
3043.0,15.0,5.0,335.0,2.0,1964.0,215.0,229.0,150.0,1706.0,3,33,2
3145.0,135.0,7.0,60.0,0.0,1077.0,231.0,237.0,139.0,2068.0,2,19,1
2960.0,165.0,3.0,30.0,-9.0,5165.0,222.0,240.0,154.0,2613.0,1,19,1
3327.0,29.0,6.0,297.0,51.0,1032.0,218.0,226.0,144.0,573.0,2,32,1
3351.0,329.0,13.0,0.0,0.0,1477.0,187.0,223.0,175.0,1711.0,2,38,7
3091.0,150.0,13.0,85.0,15.0,4592.0,236.0,239.0,131.0,1165.0,1,29,1
3024.0,63.0,15.0,108.0,13.0,4413.0,232.0,209.0,106.0,2736.0,1,29,2
3106.0,338.0,8.0,297.0,8.0,2364.0,204.0,229.0,165.0,2233.0,3,32,2
2998.0,289.0,9.0,685.0,100.0,5917.0,194.0,239.0,185.0,5787.0,1,29,2
2263.0,339.0,37.0,277.0,158.0,607.0,116.0,160.0,167.0,256.0,4,10,3
3011.0,297.0,13.0,201.0,39.0,2377.0,182.0,235.0,193.0,993.0,1,29,2
2778.0,82.0,2.0,0.0,0.0,2040.0,221.0,236.0,151.0,1463.0,1,29,2
3239.0,138.0,26.0,201.0,-87.0,525.0,249.0,220.0,81.0,3701.0,2,25,2
3019.0,40.0,15.0,457.0,75.0,309.0,220.0,206.0,117.0,830.0,3,33,1
2947.0,42.0,6.0,134.0,-1.0,2045.0,221.0,227.0,141.0,301.0,3,32,2
2414.0,239.0,23.0,466.0,89.0,306.0,172.0,252.0,211.0,825.0,4,10,3
3002.0,295.0,11.0,134.0,37.0,382.0,190.0,237.0,187.0,408.0,2,22,1
2609.0,41.0,5.0,120.0,0.0,811.0,221.0,229.0,144.0,5701.0,1,18,2
2684.0,13.0,16.0,313.0,109.0,757.0,203.0,205.0,136.0,2077.0,1,29,2
2206.0,335.0,34.0,153.0,96.0,1110.0,125.0,173.0,175.0,1130.0,4,10,3
3347.0,324.0,17.0,850.0,55.0,2236.0,175.0,220.0,183.0,1006.0,3,32,1
2169.0,349.0,30.0,67.0,27.0,1416.0,151.0,176.0,153.0,371.0,4,10,6
2422.0,314.0,13.0,150.0,34.0,1441.0,185.0,230.0,185.0,499.0,4,10,6
3100.0,39.0,19.0,811.0,-86.0,1728.0,217.0,195.0,106.0,2163.0,3,33,1
3057.0,314.0,17.0,180.0,25.0,1170.0,171.0,224.0,192.0,2264.0,3,32,2
3511.0,180.0,5.0,454.0,18.0,1413.0,222.0,243.0,156.0,907.0,2,40,7
3227.0,326.0,15.0,0.0,0.0,4039.0,182.0,222.0,179.0,1295.0,1,38,7
3334.0,45.0,4.0,247.0,43.0,1691.0,221.0,231.0,146.0,3195.0,2,22,1
3275.0,119.0,23.0,607.0,114.0,1209.0,252.0,214.0,78.0,1794.0,2,13,1
3084.0,126.0,17.0,247.0,61.0,2726.0,246.0,226.0,102.0,1368.0,3,33,2
3453.0,334.0,9.0,301.0,0.0,1698.0,199.0,228.0,168.0,3602.0,2,35,1
2405.0,314.0,24.0,170.0,59.0,1249.0,151.0,214.0,200.0,648.0,4,10,6
2219.0,317.0,30.0,234.0,139.0,807.0,127.0,198.0,203.0,972.0,4,10,6
3290.0,3.0,5.0,591.0,106.0,594.0,214.0,231.0,155.0,1254.0,2,23,1
2163.0,14.0,22.0,0.0,0.0,1539.0,193.0,188.0,125.0,228.0,4,14,4
2768.0,46.0,14.0,256.0,55.0,2598.0,224.0,208.0,115.0,272.0,3,10,5
3150.0,121.0,11.0,192.0,34.0,395.0,238.0,231.0,122.0,2305.0,1,23,1
3168.0,304.0,10.0,95.0,34.0,2678.0,192.0,235.0,183.0,890.0,3,32,2
2867.0,137.0,22.0,60.0,4.0,6244.0,248.0,225.0,94.0,4360.0,1,30,2
2255.0,326.0,29.0,85.0,17.0,400.0,135.0,193.0,189.0,450.0,4,10,3
2377.0,352.0,29.0,309.0,195.0,1209.0,156.0,176.0,148.0,1189.0,4,10,3
3294.0,311.0,26.0,658.0,95.0,750.0,140.0,211.0,206.0,1084.0,2,22,1
2807.0,152.0,15.0,240.0,54.0,3173.0,237.0,239.0,129.0,2876.0,1,12,2
2257.0,145.0,31.0,201.0,59.0,771.0,245.0,218.0,77.0,789.0,4,6,3
2199.0,200.0,22.0,60.0,15.0,277.0,206.0,253.0,171.0,426.0,4,2,3
2796.0,42.0,27.0,480.0,169.0,792.0,213.0,169.0,75.0,828.0,3,33,2
2874.0,44.0,13.0,418.0,80.0,2658.0,222.0,211.0,121.0,3273.0,1,12,2
2043.0,164.0,37.0,60.0,24.0,525.0,224.0,222.0,94.0,351.0,4,1,3
2297.0,275.0,40.0,150.0,90.0,319.0,86.0,213.0,248.0,1381.0,4,10,3
2531.0,88.0,28.0,313.0,137.0,870.0,248.0,182.0,43.0,882.0,3,4,3
2798.0,59.0,7.0,366.0,95.0,2991.0,226.0,226.0,134.0,6418.0,1,12,1
3215.0,162.0,21.0,216.0,49.0,841.0,235.0,240.0,126.0,2099.0,2,13,1
3024.0,350.0,23.0,255.0,46.0,417.0,171.0,194.0,156.0,1356.0,3,32,2
2884.0,152.0,10.0,212.0,51.0,3850.0,233.0,240.0,137.0,3463.0,1,12,2
2308.0,295.0,38.0,218.0,136.0,1261.0,92.0,201.0,234.0,600.0,4,10,3
3216.0,162.0,2.0,306.0,32.0,301.0,221.0,239.0,154.0,1138.0,2,23,1
3011.0,85.0,5.0,842.0,85.0,5389.0,228.0,231.0,137.0,5975.0,1,12,2
2996.0,111.0,18.0,150.0,45.0,990.0,247.0,218.0,93.0,408.0,3,32,2
3120.0,339.0,6.0,457.0,33.0,1299.0,207.0,232.0,163.0,1170.0,2,23,1
2346.0,335.0,12.0,258.0,56.0,1405.0,192.0,223.0,170.0,497.0,4,10,3
3033.0,96.0,2.0,488.0,11.0,1189.0,223.0,236.0,149.0,552.0,3,33,2
3275.0,67.0,22.0,60.0,0.0,5043.0,235.0,191.0,76.0,268.0,1,38,2
3159.0,111.0,14.0,313.0,97.0,4032.0,243.0,224.0,108.0,825.0,1,29,2
3286.0,45.0,10.0,0.0,0.0,1999.0,223.0,217.0,128.0,4718.0,2,23,1
2147.0,62.0,29.0,124.0,52.0,513.0,230.0,168.0,51.0,779.0,4,1,6
2912.0,39.0,13.0,306.0,102.0,306.0,220.0,212.0,124.0,607.0,1,29,2
3255.0,258.0,6.0,638.0,71.0,693.0,207.0,243.0,175.0,900.0,2,23,1
2889.0,355.0,13.0,120.0,15.0,1124.0,199.0,218.0,156.0,2045.0,3,31,1
3154.0,118.0,17.0,376.0,65.0,255.0,247.0,223.0,98.0,3839.0,2,22,2
3182.0,356.0,3.0,95.0,-3.0,1532.0,214.0,234.0,157.0,726.0,2,32,1
2945.0,119.0,2.0,247.0,-9.0,4345.0,223.0,237.0,149.0,1956.0,1,23,2
3444.0,70.0,7.0,488.0,-8.0,1442.0,228.0,226.0,132.0,3767.0,2,35,1
3111.0,222.0,6.0,319.0,26.0,1761.0,212.0,246.0,171.0,757.0,3,32,2
3059.0,141.0,19.0,90.0,-2.0,2496.0,244.0,231.0,108.0,1448.0,3,27,1
3191.0,150.0,12.0,162.0,17.0,4089.0,235.0,240.0,133.0,700.0,3,23,1
3234.0,153.0,22.0,351.0,89.0,1290.0,240.0,235.0,112.0,1768.0,2,33,1
3165.0,243.0,20.0,309.0,57.0,5733.0,177.0,252.0,208.0,3042.0,1,22,2
3105.0,20.0,6.0,150.0,10.0,1490.0,216.0,228.0,149.0,1342.0,2,23,2
3290.0,344.0,15.0,295.0,43.0,1465.0,189.0,216.0,164.0,1974.0,2,23,1
2913.0,279.0,20.0,644.0,267.0,1290.0,163.0,238.0,214.0,1989.0,3,31,2
2837.0,99.0,17.0,297.0,78.0,1846.0,246.0,214.0,91.0,924.0,3,13,5
2006.0,67.0,37.0,108.0,86.0,150.0,228.0,141.0,12.0,408.0,4,1,3
2417.0,229.0,24.0,0.0,0.0,1697.0,175.0,253.0,207.0,342.0,3,16,6
3131.0,90.0,3.0,85.0,-3.0,4518.0,224.0,234.0,146.0,1836.0,1,22,1
3456.0,217.0,7.0,1034.0,-36.0,997.0,213.0,247.0,171.0,301.0,2,40,7
3206.0,138.0,7.0,67.0,-11.0,2389.0,231.0,238.0,139.0,3971.0,2,23,1
3345.0,323.0,14.0,391.0,124.0,2067.0,183.0,224.0,181.0,2263.0,2,32,2
2341.0,234.0,23.0,300.0,47.0,912.0,174.0,253.0,209.0,481.0,4,6,4
3278.0,138.0,24.0,564.0,-43.0,499.0,248.0,223.0,89.0,4274.0,2,25,2
2469.0,72.0,24.0,0.0,0.0,907.0,239.0,186.0,64.0,892.0,4,1,3
2556.0,244.0,7.0,601.0,86.0,805.0,206.0,246.0,178.0,966.0,3,2,3
2937.0,87.0,23.0,395.0,132.0,424.0,246.0,196.0,67.0,1455.0,1,29,1
3151.0,12.0,15.0,153.0,36.0,247.0,204.0,209.0,140.0,2177.0,2,23,2
3096.0,6.0,17.0,124.0,26.0,2925.0,197.0,206.0,143.0,2270.0,3,23,1
2523.0,89.0,28.0,30.0,13.0,1698.0,248.0,182.0,43.0,1064.0,3,3,3
3116.0,130.0,4.0,30.0,0.0,1905.0,226.0,237.0,145.0,3085.0,3,23,1
2491.0,99.0,22.0,210.0,41.0,800.0,250.0,203.0,70.0,458.0,4,1,3
2369.0,340.0,24.0,285.0,63.0,1110.0,163.0,199.0,170.0,1320.0,4,10,6
2978.0,228.0,7.0,192.0,29.0,5590.0,210.0,246.0,173.0,2440.0,1,23,1
2518.0,41.0,5.0,153.0,-2.0,638.0,221.0,229.0,144.0,5531.0,1,18,5
2745.0,302.0,14.0,153.0,78.0,2762.0,179.0,233.0,193.0,6578.0,1,29,1
3272.0,349.0,14.0,247.0,49.0,4434.0,194.0,217.0,160.0,2100.0,3,22,1
2407.0,247.0,27.0,42.0,16.0,1360.0,154.0,248.0,224.0,700.0,4,10,6
2365.0,312.0,13.0,0.0,0.0,531.0,185.0,230.0,185.0,1343.0,4,16,2
3292.0,75.0,18.0,42.0,-5.0,1813.0,239.0,202.0,87.0,891.0,3,39,7
3228.0,159.0,20.0,537.0,126.0,446.0,236.0,240.0,125.0,4576.0,2,22,2
3359.0,168.0,14.0,67.0,20.0,1612.0,230.0,245.0,143.0,3328.0,2,38,1
2895.0,87.0,4.0,511.0,48.0,2812.0,226.0,233.0,142.0,2249.0,1,29,2
3001.0,293.0,9.0,127.0,21.0,417.0,195.0,238.0,183.0,331.0,2,22,1
2401.0,140.0,23.0,362.0,58.0,552.0,247.0,225.0,93.0,757.0,4,3,3
2227.0,15.0,36.0,390.0,-62.0,576.0,163.0,141.0,94.0,404.0,4,10,3
2311.0,315.0,41.0,175.0,79.0,1308.0,85.0,172.0,209.0,1022.0,4,10,3
2373.0,333.0,16.0,0.0,0.0,577.0,182.0,218.0,175.0,1364.0,4,16,2
2919.0,166.0,26.0,1101.0,143.0,2553.0,231.0,238.0,121.0,1350.0,3,13,2
3096.0,152.0,15.0,270.0,-16.0,3830.0,237.0,239.0,128.0,2882.0,1,29,2
2957.0,80.0,16.0,67.0,16.0,391.0,240.0,210.0,95.0,1507.0,3,33,2
2387.0,125.0,19.0,124.0,21.0,430.0,248.0,224.0,97.0,1231.0,4,4,3
3282.0,146.0,18.0,150.0,-39.0,594.0,242.0,235.0,115.0,3891.0,2,25,2
2479.0,25.0,5.0,0.0,0.0,702.0,218.0,229.0,148.0,1199.0,3,17,6
2833.0,105.0,22.0,210.0,111.0,1945.0,251.0,207.0,73.0,595.0,3,13,5
3129.0,16.0,11.0,360.0,31.0,1687.0,211.0,217.0,142.0,2794.0,3,31,1
3250.0,217.0,14.0,774.0,169.0,6192.0,204.0,253.0,182.0,2167.0,1,29,2
3217.0,236.0,10.0,390.0,43.0,685.0,202.0,249.0,184.0,752.0,2,23,1
3157.0,62.0,5.0,124.0,14.0,1967.0,224.0,230.0,142.0,531.0,1,23,1
3114.0,354.0,19.0,470.0,118.0,2372.0,186.0,204.0,154.0,2474.0,3,24,1
3215.0,274.0,11.0,0.0,0.0,1092.0,192.0,243.0,191.0,1928.0,2,23,1
3018.0,158.0,11.0,757.0,109.0,5670.0,232.0,242.0,140.0,3123.0,1,29,2
2322.0,311.0,20.0,162.0,26.0,180.0,163.0,222.0,198.0,830.0,4,10,2
3168.0,217.0,23.0,108.0,20.0,2888.0,189.0,254.0,192.0,361.0,3,13,2
3255.0,340.0,15.0,153.0,26.0,691.0,186.0,216.0,168.0,1262.0,2,33,1
3239.0,238.0,19.0,671.0,166.0,6107.0,183.0,253.0,203.0,2096.0,1,29,2
2444.0,357.0,10.0,162.0,31.0,693.0,204.0,221.0,155.0,1546.0,4,10,3
2860.0,85.0,30.0,277.0,188.0,1261.0,246.0,174.0,34.0,805.0,3,13,5
3320.0,48.0,6.0,175.0,40.0,510.0,222.0,227.0,140.0,1020.0,2,32,2
2215.0,337.0,18.0,170.0,33.0,1065.0,178.0,212.0,172.0,1273.0,4,10,3
2182.0,260.0,20.0,566.0,138.0,607.0,167.0,246.0,215.0,966.0,4,1,3
2619.0,8.0,13.0,234.0,72.0,212.0,205.0,215.0,146.0,1106.0,1,12,2
3247.0,331.0,6.0,420.0,49.0,924.0,206.0,233.0,165.0,1513.0,2,24,2
3188.0,40.0,23.0,451.0,22.0,518.0,214.0,182.0,92.0,1891.0,2,33,1
3145.0,3.0,9.0,150.0,10.0,481.0,207.0,222.0,152.0,2397.0,2,23,2
3195.0,54.0,6.0,437.0,20.0,4073.0,224.0,226.0,137.0,2951.0,1,19,1
2450.0,279.0,15.0,342.0,89.0,757.0,177.0,241.0,203.0,1395.0,4,10,6
3394.0,315.0,25.0,201.0,9.0,1359.0,145.0,210.0,201.0,1687.0,2,39,7
3299.0,308.0,14.0,541.0,24.0,2389.0,182.0,231.0,189.0,960.0,3,32,1
3200.0,56.0,14.0,134.0,6.0,2118.0,228.0,208.0,110.0,4387.0,2,23,1
2213.0,48.0,33.0,350.0,155.0,785.0,213.0,152.0,50.0,845.0,4,10,3
2970.0,39.0,13.0,649.0,236.0,3258.0,220.0,212.0,124.0,1398.0,1,12,2
3095.0,338.0,5.0,437.0,10.0,564.0,209.0,233.0,162.0,811.0,2,22,1
2999.0,336.0,11.0,175.0,19.0,4606.0,194.0,225.0,169.0,85.0,1,20,2
2294.0,351.0,22.0,0.0,0.0,1012.0,175.0,196.0,155.0,888.0,4,10,4
2945.0,217.0,9.0,484.0,52.0,5947.0,211.0,249.0,174.0,5972.0,1,29,2
3372.0,326.0,18.0,741.0,177.0,918.0,172.0,217.0,183.0,658.0,2,31,1
3313.0,32.0,28.0,258.0,98.0,1917.0,200.0,166.0,86.0,2165.0,1,39,1
3114.0,101.0,15.0,309.0,97.0,3331.0,244.0,218.0,99.0,2078.0,3,33,1
3023.0,270.0,1.0,85.0,1.0,3398.0,216.0,238.0,160.0,90.0,1,29,2
2044.0,107.0,19.0,0.0,0.0,726.0,248.0,215.0,88.0,664.0,4,1,4
3389.0,356.0,8.0,849.0,199.0,1124.0,208.0,226.0,156.0,768.0,2,31,1
2301.0,93.0,9.0,0.0,0.0,1320.0,235.0,226.0,123.0,854.0,4,3,4
2770.0,193.0,24.0,85.0,26.0,2405.0,209.0,251.0,163.0,920.0,3,13,2
2642.0,140.0,4.0,170.0,-6.0,424.0,225.0,238.0,148.0,1354.0,1,12,2
1991.0,127.0,28.0,255.0,88.0,255.0,253.0,209.0,64.0,811.0,4,3,3
2222.0,358.0,35.0,42.0,20.0,934.0,145.0,153.0,130.0,785.0,4,10,3
2881.0,124.0,19.0,514.0,180.0,1926.0,249.0,222.0,93.0,2012.0,3,4,2
2863.0,24.0,17.0,108.0,23.0,531.0,209.0,203.0,126.0,277.0,3,31,2
2215.0,89.0,33.0,218.0,153.0,180.0,248.0,168.0,22.0,300.0,4,1,3
2947.0,14.0,10.0,30.0,1.0,2311.0,211.0,220.0,145.0,849.0,3,20,1
2922.0,79.0,21.0,210.0,-20.0,234.0,242.0,197.0,75.0,1140.0,1,29,1
3057.0,353.0,8.0,256.0,28.0,1061.0,207.0,227.0,158.0,1282.0,2,23,2
2202.0,18.0,33.0,400.0,151.0,534.0,175.0,153.0,96.0,408.0,4,10,3
2405.0,301.0,23.0,170.0,45.0,1140.0,151.0,223.0,210.0,750.0,4,10,6
3367.0,123.0,16.0,633.0,186.0,1401.0,246.0,226.0,103.0,999.0,2,31,1
3041.0,240.0,13.0,540.0,50.0,5917.0,196.0,250.0,191.0,4823.0,1,29,2
3111.0,306.0,21.0,201.0,67.0,150.0,159.0,223.0,203.0,1991.0,2,22,1
3031.0,114.0,6.0,42.0,4.0,1907.0,232.0,233.0,135.0,1600.0,1,23,1
3225.0,298.0,10.0,509.0,0.0,5343.0,191.0,236.0,186.0,1892.0,1,22,1
3259.0,125.0,20.0,242.0,77.0,2725.0,249.0,221.0,90.0,3065.0,3,39,1
